areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000002,North West,region,2021-03-09,583992,20164
E12000002,North West,region,2021-03-08,583101,20139
E12000002,North West,region,2021-03-07,582152,20108
E12000002,North West,region,2021-03-06,581561,20067
E12000002,North West,region,2021-03-05,580949,20027
E12000002,North West,region,2021-03-04,580213,19983
E12000002,North West,region,2021-03-03,579371,19944
E12000002,North West,region,2021-03-02,578570,19907
E12000002,North West,region,2021-03-01,577696,19869
E12000002,North West,region,2021-02-28,576724,19822
E12000002,North West,region,2021-02-27,576103,19767
E12000002,North West,region,2021-02-26,575445,19717
E12000002,North West,region,2021-02-25,574513,19661
E12000002,North West,region,2021-02-24,573291,19614
E12000002,North West,region,2021-02-23,572038,19555
E12000002,North West,region,2021-02-22,570728,19498
E12000002,North West,region,2021-02-21,568971,19440
E12000002,North West,region,2021-02-20,567761,19370
E12000002,North West,region,2021-02-19,566575,19313
E12000002,North West,region,2021-02-18,565120,19254
E12000002,North West,region,2021-02-17,563528,19172
E12000002,North West,region,2021-02-16,561860,19088
E12000002,North West,region,2021-02-15,560016,18999
E12000002,North West,region,2021-02-14,557776,18922
E12000002,North West,region,2021-02-13,556454,18837
E12000002,North West,region,2021-02-12,555180,18741
E12000002,North West,region,2021-02-11,553425,18641
E12000002,North West,region,2021-02-10,551509,18538
E12000002,North West,region,2021-02-09,549637,18426
E12000002,North West,region,2021-02-08,547570,18326
E12000002,North West,region,2021-02-07,545215,18216
E12000002,North West,region,2021-02-06,543510,18126
E12000002,North West,region,2021-02-05,541744,18042
E12000002,North West,region,2021-02-04,539625,17923
E12000002,North West,region,2021-02-03,537042,17795
E12000002,North West,region,2021-02-02,534389,17664
E12000002,North West,region,2021-02-01,531610,17544
E12000002,North West,region,2021-01-31,528613,17407
E12000002,North West,region,2021-01-30,526436,17272
E12000002,North West,region,2021-01-29,524236,17147
E12000002,North West,region,2021-01-28,521344,17002
E12000002,North West,region,2021-01-27,518263,16848
E12000002,North West,region,2021-01-26,514966,16698
E12000002,North West,region,2021-01-25,511513,16562
E12000002,North West,region,2021-01-24,507604,16418
E12000002,North West,region,2021-01-23,504925,16280
E12000002,North West,region,2021-01-22,502248,16126
E12000002,North West,region,2021-01-21,498576,15978
E12000002,North West,region,2021-01-20,494735,15849
E12000002,North West,region,2021-01-19,490371,15694
E12000002,North West,region,2021-01-18,485258,15525
E12000002,North West,region,2021-01-17,479795,15382
E12000002,North West,region,2021-01-16,476028,15244
E12000002,North West,region,2021-01-15,472098,15116
E12000002,North West,region,2021-01-14,467466,14985
E12000002,North West,region,2021-01-13,462313,14854
E12000002,North West,region,2021-01-12,456934,14717
E12000002,North West,region,2021-01-11,450585,14616
E12000002,North West,region,2021-01-10,443160,14498
E12000002,North West,region,2021-01-09,437971,14388
E12000002,North West,region,2021-01-08,433041,14285
E12000002,North West,region,2021-01-07,427423,14182
E12000002,North West,region,2021-01-06,421284,14081
E12000002,North West,region,2021-01-05,414687,13974
E12000002,North West,region,2021-01-04,406949,13887
E12000002,North West,region,2021-01-03,398745,13810
E12000002,North West,region,2021-01-02,392207,13727
E12000002,North West,region,2021-01-01,385309,13650
E12000002,North West,region,2020-12-31,382446,13578
E12000002,North West,region,2020-12-30,377235,13487
E12000002,North West,region,2020-12-29,370815,13427
E12000002,North West,region,2020-12-28,364187,13347
E12000002,North West,region,2020-12-27,360594,13259
E12000002,North West,region,2020-12-26,357078,13192
E12000002,North West,region,2020-12-25,354425,13112
E12000002,North West,region,2020-12-24,353513,13042
E12000002,North West,region,2020-12-23,351226,12953
E12000002,North West,region,2020-12-22,348372,12877
E12000002,North West,region,2020-12-21,345569,12811
E12000002,North West,region,2020-12-20,342513,12739
E12000002,North West,region,2020-12-19,340565,12676
E12000002,North West,region,2020-12-18,338903,12611
E12000002,North West,region,2020-12-17,336805,12545
E12000002,North West,region,2020-12-16,334857,12493
E12000002,North West,region,2020-12-15,332829,12434
E12000002,North West,region,2020-12-14,330708,12379
