areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000009,South West,region,2021-06-27,240301,7827
E12000009,South West,region,2021-06-26,239228,7825
E12000009,South West,region,2021-06-25,238156,7824
E12000009,South West,region,2021-06-24,237046,7823
E12000009,South West,region,2021-06-23,235884,7822
E12000009,South West,region,2021-06-22,234691,7822
E12000009,South West,region,2021-06-21,233599,7822
E12000009,South West,region,2021-06-20,232660,7822
E12000009,South West,region,2021-06-19,231968,7821
E12000009,South West,region,2021-06-18,231369,7821
E12000009,South West,region,2021-06-17,230612,7821
E12000009,South West,region,2021-06-16,229736,7821
E12000009,South West,region,2021-06-15,228889,7820
E12000009,South West,region,2021-06-14,228192,7819
E12000009,South West,region,2021-06-13,227477,7819
E12000009,South West,region,2021-06-12,226960,7819
E12000009,South West,region,2021-06-11,226549,7818
E12000009,South West,region,2021-06-10,226072,7816
E12000009,South West,region,2021-06-09,225646,7816
E12000009,South West,region,2021-06-08,225195,7815
E12000009,South West,region,2021-06-07,224879,7815
E12000009,South West,region,2021-06-06,224541,7814
E12000009,South West,region,2021-06-05,224320,7813
E12000009,South West,region,2021-06-04,224169,7813
E12000009,South West,region,2021-06-03,223976,7813
E12000009,South West,region,2021-06-02,223780,7813
E12000009,South West,region,2021-06-01,223580,7813
E12000009,South West,region,2021-05-31,223453,7813
E12000009,South West,region,2021-05-30,223331,7813
E12000009,South West,region,2021-05-29,223260,7812
E12000009,South West,region,2021-05-28,223201,7812
E12000009,South West,region,2021-05-27,223110,7812
E12000009,South West,region,2021-05-26,223020,7812
E12000009,South West,region,2021-05-25,222935,7812
E12000009,South West,region,2021-05-24,222860,7812
E12000009,South West,region,2021-05-23,222784,7812
E12000009,South West,region,2021-05-22,222712,7812
E12000009,South West,region,2021-05-21,222660,7811
E12000009,South West,region,2021-05-20,222604,7808
E12000009,South West,region,2021-05-19,222519,7808
E12000009,South West,region,2021-05-18,222426,7806
E12000009,South West,region,2021-05-17,222360,7804
E12000009,South West,region,2021-05-16,222268,7804
E12000009,South West,region,2021-05-15,222200,7804
E12000009,South West,region,2021-05-14,222145,7804
E12000009,South West,region,2021-05-13,222102,7804
E12000009,South West,region,2021-05-12,222037,7803
E12000009,South West,region,2021-05-11,221964,7802
E12000009,South West,region,2021-05-10,221875,7802
E12000009,South West,region,2021-05-09,221778,7802
