areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000007,London,region,2021-01-29,653938,15113
E12000007,London,region,2021-01-28,650564,14974
E12000007,London,region,2021-01-27,646712,14834
E12000007,London,region,2021-01-26,642511,14672
E12000007,London,region,2021-01-25,638372,14526
E12000007,London,region,2021-01-24,633417,14354
E12000007,London,region,2021-01-23,630303,14191
E12000007,London,region,2021-01-22,626160,14018
E12000007,London,region,2021-01-21,620598,13840
E12000007,London,region,2021-01-20,614814,13637
E12000007,London,region,2021-01-19,608575,13435
E12000007,London,region,2021-01-18,601581,13211
E12000007,London,region,2021-01-17,593288,12986
E12000007,London,region,2021-01-16,587907,12768
E12000007,London,region,2021-01-15,581744,12558
E12000007,London,region,2021-01-14,573562,12368
E12000007,London,region,2021-01-13,564650,12161
E12000007,London,region,2021-01-12,555346,11950
E12000007,London,region,2021-01-11,545526,11742
E12000007,London,region,2021-01-10,533994,11545
E12000007,London,region,2021-01-09,526533,11345
E12000007,London,region,2021-01-08,517804,11158
E12000007,London,region,2021-01-07,507291,10973
E12000007,London,region,2021-01-06,495240,10775
E12000007,London,region,2021-01-05,481708,10600
E12000007,London,region,2021-01-04,467175,10413
E12000007,London,region,2021-01-03,449956,10240
E12000007,London,region,2021-01-02,436851,10096
E12000007,London,region,2021-01-01,423230,9941
E12000007,London,region,2020-12-31,416496,9793
E12000007,London,region,2020-12-30,404106,9655
E12000007,London,region,2020-12-29,386809,9526
E12000007,London,region,2020-12-28,366951,9406
E12000007,London,region,2020-12-27,356286,9299
E12000007,London,region,2020-12-26,343163,9189
E12000007,London,region,2020-12-25,331305,9090
E12000007,London,region,2020-12-24,326982,8994
E12000007,London,region,2020-12-23,317577,8924
E12000007,London,region,2020-12-22,305262,8846
E12000007,London,region,2020-12-21,291944,8757
E12000007,London,region,2020-12-20,278725,8689
E12000007,London,region,2020-12-19,269845,8628
E12000007,London,region,2020-12-18,262705,8573
E12000007,London,region,2020-12-17,251932,8520
E12000007,London,region,2020-12-16,241806,8455
E12000007,London,region,2020-12-15,231842,8416
E12000007,London,region,2020-12-14,223028,8364
E12000007,London,region,2020-12-13,214718,8323
E12000007,London,region,2020-12-12,209226,8291
E12000007,London,region,2020-12-11,204570,8243
E12000007,London,region,2020-12-10,199103,8212
E12000007,London,region,2020-12-09,194109,8177
E12000007,London,region,2020-12-08,189702,8145
E12000007,London,region,2020-12-07,186006,8102
E12000007,London,region,2020-12-06,182301,8065
E12000007,London,region,2020-12-05,179880,8033
E12000007,London,region,2020-12-04,177643,8001
E12000007,London,region,2020-12-03,174733,7964
E12000007,London,region,2020-12-02,172284,7927
E12000007,London,region,2020-12-01,169491,7896
E12000007,London,region,2020-11-30,167036,7870
E12000007,London,region,2020-11-29,164350,7839
E12000007,London,region,2020-11-28,162699,7788
E12000007,London,region,2020-11-27,161062,7752
E12000007,London,region,2020-11-26,158868,7722
E12000007,London,region,2020-11-25,156806,7690
E12000007,London,region,2020-11-24,154569,7649
E12000007,London,region,2020-11-23,152418,7617
E12000007,London,region,2020-11-22,150032,7595
E12000007,London,region,2020-11-21,148551,7562
E12000007,London,region,2020-11-20,147075,7540
E12000007,London,region,2020-11-19,144970,7510
E12000007,London,region,2020-11-18,142791,7482
E12000007,London,region,2020-11-17,140338,7461
E12000007,London,region,2020-11-16,137780,7428
E12000007,London,region,2020-11-15,134711,7392
E12000007,London,region,2020-11-14,132919,7371
E12000007,London,region,2020-11-13,131000,7348
E12000007,London,region,2020-11-12,128309,7333
E12000007,London,region,2020-11-11,125471,7312
E12000007,London,region,2020-11-10,122566,7299
E12000007,London,region,2020-11-09,119845,7283
E12000007,London,region,2020-11-08,116768,7254
E12000007,London,region,2020-11-07,115012,7234
E12000007,London,region,2020-11-06,113364,7208
E12000007,London,region,2020-11-05,111251,7190
E12000007,London,region,2020-11-04,109161,7172
E12000007,London,region,2020-11-03,107115,7156
E12000007,London,region,2020-11-02,104988,7142
E12000007,London,region,2020-11-01,102076,7122
E12000007,London,region,2020-10-31,100873,7103
E12000007,London,region,2020-10-30,99488,7096
E12000007,London,region,2020-10-29,97618,7082
E12000007,London,region,2020-10-28,95610,7070
E12000007,London,region,2020-10-27,93644,7049
E12000007,London,region,2020-10-26,91557,7035
E12000007,London,region,2020-10-25,89032,7022
E12000007,London,region,2020-10-24,87742,7011
E12000007,London,region,2020-10-23,86307,6993
E12000007,London,region,2020-10-22,84302,6986
E12000007,London,region,2020-10-21,82133,6974
E12000007,London,region,2020-10-20,79782,6959
E12000007,London,region,2020-10-19,77464,6951
E12000007,London,region,2020-10-18,75129,6940
E12000007,London,region,2020-10-17,73833,6934
E12000007,London,region,2020-10-16,72727,6930
E12000007,London,region,2020-10-15,71073,6923
E12000007,London,region,2020-10-14,69353,6909
E12000007,London,region,2020-10-13,67729,6905
E12000007,London,region,2020-10-12,66304,6900
E12000007,London,region,2020-10-11,64729,6894
E12000007,London,region,2020-10-10,63989,6890
E12000007,London,region,2020-10-09,63111,6884
E12000007,London,region,2020-10-08,61764,6875
E12000007,London,region,2020-10-07,60282,6869
E12000007,London,region,2020-10-06,58865,6862
E12000007,London,region,2020-10-05,57689,6857
E12000007,London,region,2020-10-04,56395,6847
E12000007,London,region,2020-10-03,55572,6845
E12000007,London,region,2020-10-02,54780,6842
E12000007,London,region,2020-10-01,53741,6838
E12000007,London,region,2020-09-30,52667,6832
E12000007,London,region,2020-09-29,51675,6826
E12000007,London,region,2020-09-28,50970,6817
E12000007,London,region,2020-09-27,50223,6811
E12000007,London,region,2020-09-26,49693,6809
E12000007,London,region,2020-09-25,49145,6808
E12000007,London,region,2020-09-24,48542,6807
E12000007,London,region,2020-09-23,47944,6805
E12000007,London,region,2020-09-22,47287,6798
E12000007,London,region,2020-09-21,46766,6792
E12000007,London,region,2020-09-20,46339,6787
E12000007,London,region,2020-09-19,45930,6782
E12000007,London,region,2020-09-18,45592,6777
E12000007,London,region,2020-09-17,45206,6775
E12000007,London,region,2020-09-16,44883,6769
E12000007,London,region,2020-09-15,44591,6767
E12000007,London,region,2020-09-14,44322,6766
E12000007,London,region,2020-09-13,44025,6766
E12000007,London,region,2020-09-12,43911,6766
E12000007,London,region,2020-09-11,43682,6766
E12000007,London,region,2020-09-10,43349,6762
E12000007,London,region,2020-09-09,42957,6759
E12000007,London,region,2020-09-08,42612,6757
E12000007,London,region,2020-09-07,42270,6756
E12000007,London,region,2020-09-06,41807,6756
E12000007,London,region,2020-09-05,41603,6754
E12000007,London,region,2020-09-04,41331,6753
E12000007,London,region,2020-09-03,40975,6753
E12000007,London,region,2020-09-02,40628,6751
E12000007,London,region,2020-09-01,40295,6750
E12000007,London,region,2020-08-31,39981,6749
E12000007,London,region,2020-08-30,39765,6748
E12000007,London,region,2020-08-29,39632,6748
E12000007,London,region,2020-08-28,39493,6747
E12000007,London,region,2020-08-27,39274,6747
E12000007,London,region,2020-08-26,39045,6747
E12000007,London,region,2020-08-25,38881,6747
E12000007,London,region,2020-08-24,38711,6746
E12000007,London,region,2020-08-23,38516,6746
E12000007,London,region,2020-08-22,38372,6746
E12000007,London,region,2020-08-21,38253,6743
E12000007,London,region,2020-08-20,38087,6743
E12000007,London,region,2020-08-19,37883,6741
E12000007,London,region,2020-08-18,37730,6741
E12000007,London,region,2020-08-17,37549,6739
E12000007,London,region,2020-08-16,37360,6737
E12000007,London,region,2020-08-15,37272,6737
E12000007,London,region,2020-08-14,37165,6737
E12000007,London,region,2020-08-13,37039,6737
E12000007,London,region,2020-08-12,36915,6735
E12000007,London,region,2020-08-11,36754,6733
E12000007,London,region,2020-08-10,36605,6731
E12000007,London,region,2020-08-09,36462,6729
E12000007,London,region,2020-08-08,36395,6729
E12000007,London,region,2020-08-07,36340,6726
E12000007,London,region,2020-08-06,36218,6726
E12000007,London,region,2020-08-05,36113,6723
E12000007,London,region,2020-08-04,36000,6723
E12000007,London,region,2020-08-03,35896,6721
E12000007,London,region,2020-08-02,35809,6721
E12000007,London,region,2020-08-01,35734,6718
E12000007,London,region,2020-07-31,35676,6715
E12000007,London,region,2020-07-30,35603,6711
E12000007,London,region,2020-07-29,35501,6711
E12000007,London,region,2020-07-28,35402,6710
E12000007,London,region,2020-07-27,35302,6708
E12000007,London,region,2020-07-26,35202,6707
E12000007,London,region,2020-07-25,35137,6707
